Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
259,259.993,-8.06674E-001,-3.04223E-006,0.00000E+000,-8.05700E-001,1.21960E-004,6,...........
260,260.993,-8.06674E-001,-3.05448E-006,0.00000E+000,-8.05850E-001,-7.80400E-005,6,...........
261,261.993,-8.06974E-001,-3.07898E-006,0.00000E+000,-8.06050E-001,5.21960E-004,6,...........
262,262.993,-8.07074E-001,-3.08973E-006,0.00000E+000,-8.06200E-001,1.21960E-004,6,...........
263,263.993,-8.07374E-001,-3.10973E-006,0.00000E+000,-8.06350E-001,2.21960E-004,6,...........
264,264.993,-8.07374E-001,-3.12123E-006,0.00000E+000,-8.06550E-001,-7.80400E-005,6,...........
265,265.993,-8.07674E-001,-3.14323E-006,0.00000E+000,-8.06700E-001,2.21960E-004,6,...........
266,266.993,-8.07774E-001,-3.15723E-006,0.00000E+000,-8.06850E-001,1.21960E-004,6,...........
267,267.993,-8.07874E-001,-3.17748E-006,0.00000E+000,-8.07050E-001,2.19600E-005,6,...........
268,268.993,-8.08074E-001,-3.19098E-006,0.00000E+000,-8.07200E-001,2.19600E-005,6,...........
269,269.993,-8.08274E-001,-3.20198E-006,0.00000E+000,-8.07350E-001,4.21960E-004,6,...........
270,270.993,-8.08374E-001,-3.22823E-006,0.00000E+000,-8.07550E-001,1.21960E-004,6,...........
271,271.993,-8.08674E-001,-3.23973E-006,0.00000E+000,-8.07700E-001,6.21960E-004,6,...........
272,272.993,-8.08674E-001,-3.25148E-006,0.00000E+000,-8.07850E-001,1.21960E-004,6,...........
273,273.993,-8.08974E-001,-3.27748E-006,0.00000E+000,-8.08050E-001,2.21960E-004,6,...........
274,274.993,-8.09074E-001,-3.28698E-006,0.00000E+000,-8.08200E-001,1.21960E-004,6,...........
275,275.993,-8.09174E-001,-3.30373E-006,0.00000E+000,-8.08350E-001,2.21960E-004,6,...........
276,276.993,-8.09374E-001,-3.32023E-006,0.00000E+000,-8.08550E-001,2.21960E-004,6,...........
277,277.993,-8.09574E-001,-3.33248E-006,0.00000E+000,-8.08700E-001,1.21960E-004,6,...........
278,278.993,-8.09674E-001,-3.35273E-006,0.00000E+000,-8.08850E-001,1.21960E-004,6,...........
279,279.993,-8.09974E-001,-3.37123E-006,0.00000E+000,-8.09050E-001,6.21960E-004,6,...........
280,280.993,-8.10174E-001,-3.38348E-006,0.00000E+000,-8.09200E-001,2.21960E-004,6,...........
281,281.993,-8.10374E-001,-3.40698E-006,0.00000E+000,-8.09400E-001,2.19600E-005,6,...........
282,282.993,-8.10474E-001,-3.41848E-006,0.00000E+000,-8.09550E-001,2.21960E-004,6,...........
283,283.993,-8.10674E-001,-3.43048E-006,0.00000E+000,-8.09700E-001,1.21960E-004,6,...........
284,284.993,-8.10774E-001,-3.45223E-006,0.00000E+000,-8.09900E-001,2.19600E-005,6,...........
285,285.993,-8.10874E-001,-3.46223E-006,0.00000E+000,-8.10050E-001,1.21960E-004,6,...........
286,286.993,-8.11074E-001,-3.47098E-006,0.00000E+000,-8.10200E-001,2.19600E-005,6,...........
287,287.993,-8.11274E-001,-3.49648E-006,0.00000E+000,-8.10400E-001,2.19600E-005,6,...........
288,288.993,-8.11474E-001,-3.50573E-006,0.00000E+000,-8.10550E-001,1.21960E-004,6,...........
289,289.993,-8.11574E-001,-3.52048E-006,0.00000E+000,-8.10700E-001,3.21960E-004,6,...........
290,290.993,-8.11774E-001,-3.54173E-006,0.00000E+000,-8.10900E-001,5.21960E-004,6,...........
291,291.993,-8.11974E-001,-3.55673E-006,0.00000E+000,-8.11050E-001,6.21960E-004,6,...........
292,292.993,-8.12074E-001,-3.56723E-006,0.00000E+000,-8.11200E-001,2.19600E-005,6,...........
293,293.993,-8.12374E-001,-3.58573E-006,0.00000E+000,-8.11400E-001,3.21960E-004,6,...........
294,294.993,-8.12374E-001,-3.60073E-006,0.00000E+000,-8.11550E-001,2.19600E-005,6,...........
295,295.993,-8.12474E-001,-3.61398E-006,0.00000E+000,-8.11700E-001,-7.80400E-005,6,...........
296,296.993,-8.12774E-001,-3.63523E-006,0.00000E+000,-8.11900E-001,2.21960E-004,6,...........
297,297.993,-8.12874E-001,-3.64873E-006,0.00000E+000,-8.12050E-001,5.21960E-004,6,...........
298,298.993,-8.13074E-001,-3.65948E-006,0.00000E+000,-8.12200E-001,3.21960E-004,6,...........
299,299.992,-8.13274E-001,-3.68073E-006,0.00000E+000,-8.12400E-001,2.19600E-005,6,...........
300,300.992,-8.13474E-001,-3.68798E-006,0.00000E+000,-8.12550E-001,6.21960E-004,6,...........
301,301.992,-8.13574E-001,-3.70548E-006,0.00000E+000,-8.12700E-001,-7.80400E-005,6,...........
302,302.992,-8.13774E-001,-3.72473E-006,0.00000E+000,-8.12900E-001,1.21960E-004,6,...........
303,303.992,-8.13874E-001,-3.74073E-006,0.00000E+000,-8.13050E-001,2.19600E-005,6,...........
304,304.992,-8.13974E-001,-3.74373E-006,0.00000E+000,-8.13200E-001,1.21960E-004,6,...........
305,305.992,-8.14274E-001,-3.76823E-006,0.00000E+000,-8.13400E-001,1.21960E-004,6,...........
306,306.992,-8.14374E-001,-3.77998E-006,0.00000E+000,-8.13550E-001,1.21960E-004,6,...........
307,307.992,-8.14574E-001,-3.79373E-006,0.00000E+000,-8.13700E-001,-7.80400E-005,6,...........
308,308.992,-8.14874E-001,-3.80748E-006,0.00000E+000,-8.13900E-001,4.21960E-004,6,...........
309,309.992,-8.14974E-001,-3.82023E-006,0.00000E+000,-8.14050E-001,4.21960E-004,6,...........
310,310.992,-8.14974E-001,-3.83598E-006,0.00000E+000,-8.14200E-001,1.21960E-004,6,...........
311,311.992,-8.15274E-001,-3.85098E-006,0.00000E+000,-8.14400E-001,2.21960E-004,6,...........
312,312.992,-8.15474E-001,-3.86748E-006,0.00000E+000,-8.14550E-001,2.21960E-004,6,...........
313,313.992,-8.15574E-001,-3.87548E-006,0.00000E+000,-8.14700E-001,-7.80400E-005,6,...........
314,314.992,-8.15874E-001,-3.89273E-006,0.00000E+000,-8.14900E-001,4.21960E-004,6,...........
315,315.992,-8.15874E-001,-3.90698E-006,0.00000E+000,-8.15050E-001,5.21960E-004,6,...........
316,316.992,-8.16074E-001,-3.92348E-006,0.00000E+000,-8.15200E-001,-7.80400E-005,6,...........
317,317.992,-8.16274E-001,-3.93948E-006,0.00000E+000,-8.15400E-001,2.19600E-005,6,...........
318,318.992,-8.16474E-001,-3.94598E-006,0.00000E+000,-8.15550E-001,1.21960E-004,6,...........
319,319.992,-8.16674E-001,-3.96498E-006,0.00000E+000,-8.15700E-001,1.21960E-004,6,...........
320,320.992,-8.16774E-001,-3.97698E-006,0.00000E+000,-8.15900E-001,4.21960E-004,6,...........
321,321.992,-8.16974E-001,-3.99298E-006,0.00000E+000,-8.16050E-001,2.19600E-005,6,...........
322,322.992,-8.17074E-001,-4.00823E-006,0.00000E+000,-8.16200E-001,1.21960E-004,6,...........
323,323.992,-8.17274E-001,-4.02223E-006,0.00000E+000,-8.16400E-001,4.21960E-004,6,...........
324,324.992,-8.17374E-001,-4.03748E-006,0.00000E+000,-8.16550E-001,1.21960E-004,6,...........
325,325.992,-8.17474E-001,-4.04673E-006,0.00000E+000,-8.16700E-001,2.21960E-004,6,...........
326,326.992,-8.17674E-001,-4.06448E-006,0.00000E+000,-8.16900E-001,4.21960E-004,6,...........
327,327.992,-8.17774E-001,-4.07798E-006,0.00000E+000,-8.17050E-001,2.19600E-005,6,...........
328,328.992,-8.18074E-001,-4.09098E-006,0.00000E+000,-8.17200E-001,4.21960E-004,6,...........
329,329.992,-8.18174E-001,-4.10348E-006,0.00000E+000,-8.17400E-001,1.21960E-004,6,...........
330,330.992,-8.18374E-001,-4.11998E-006,0.00000E+000,-8.17550E-001,1.21960E-004,6,...........
331,331.992,-8.18674E-001,-4.13723E-006,0.00000E+000,-8.17750E-001,6.21960E-004,6,...........
332,332.992,-8.18774E-001,-4.14473E-006,0.00000E+000,-8.17900E-001,4.21960E-004,6,...........
333,333.992,-8.18774E-001,-4.15848E-006,0.00000E+000,-8.18050E-001,-1.78040E-004,6,...........
334,334.992,-8.19174E-001,-4.17573E-006,0.00000E+000,-8.18250E-001,4.21960E-004,6,...........
335,335.992,-8.19174E-001,-4.18448E-006,0.00000E+000,-8.18400E-001,1.21960E-004,6,...........
336,336.992,-8.19374E-001,-4.20073E-006,0.00000E+000,-8.18550E-001,3.21960E-004,6,...........
337,337.992,-8.19674E-001,-4.21973E-006,0.00000E+000,-8.18750E-001,2.21960E-004,6,...........
338,338.992,-8.19674E-001,-4.22798E-006,0.00000E+000,-8.18900E-001,-1.78040E-004,6,...........
339,339.992,-8.19874E-001,-4.24248E-006,0.00000E+000,-8.19050E-001,6.21960E-004,6,...........
340,340.991,-8.20074E-001,-4.25298E-006,0.00000E+000,-8.19250E-001,1.21960E-004,6,...........
341,341.991,-8.20374E-001,-4.26848E-006,0.00000E+000,-8.19400E-001,4.21960E-004,6,...........
342,342.991,-8.20374E-001,-4.27748E-006,0.00000E+000,-8.19550E-001,4.21960E-004,6,...........
343,343.991,-8.20674E-001,-4.30223E-006,0.00000E+000,-8.19750E-001,4.21960E-004,6,...........
344,344.991,-8.20774E-001,-4.30698E-006,0.00000E+000,-8.19900E-001,3.21960E-004,6,...........
345,345.991,-8.20874E-001,-4.32073E-006,0.00000E+000,-8.20050E-001,3.21960E-004,6,...........
346,346.991,-8.21174E-001,-4.34048E-006,0.00000E+000,-8.20250E-001,2.19600E-005,6,...........
347,347.991,-8.21174E-001,-4.34798E-006,0.00000E+000,-8.20400E-001,-1.78040E-004,6,...........
348,348.991,-8.21474E-001,-4.36148E-006,0.00000E+000,-8.20550E-001,2.19600E-005,6,...........
349,349.991,-8.21574E-001,-4.37948E-006,0.00000E+000,-8.20750E-001,-1.78040E-004,6,...........
350,350.991,-8.21774E-001,-4.38448E-006,0.00000E+000,-8.20900E-001,1.21960E-004,6,...........
351,351.991,-8.21874E-001,-4.40023E-006,0.00000E+000,-8.21050E-001,4.21960E-004,6,...........
352,352.991,-8.22174E-001,-4.41948E-006,0.00000E+000,-8.21250E-001,1.21960E-004,6,...........
353,353.991,-8.22174E-001,-4.42998E-006,0.00000E+000,-8.21400E-001,2.19600E-005,6,...........
354,354.991,-8.22474E-001,-4.43748E-006,0.00000E+000,-8.21550E-001,2.19600E-005,6,...........
355,355.991,-8.22574E-001,-4.45123E-006,0.00000E+000,-8.21750E-001,-1.78040E-004,6,...........
356,356.991,-8.22674E-001,-4.46673E-006,0.00000E+000,-8.21900E-001,1.21960E-004,6,...........
357,357.991,-8.22974E-001,-4.47398E-006,0.00000E+000,-8.22050E-001,1.21960E-004,6,...........
358,358.991,-8.23074E-001,-4.49248E-006,0.00000E+000,-8.22250E-001,1.21960E-004,6,...........
359,359.991,-8.23274E-001,-4.50798E-006,0.00000E+000,-8.22400E-001,5.21960E-004,6,...........
360,360.991,-8.23374E-001,-4.50898E-006,0.00000E+000,-8.22550E-001,1.21960E-004,6,...........
361,361.991,-8.23674E-001,-4.52723E-006,0.00000E+000,-8.22750E-001,6.21960E-004,6,...........
362,362.991,-8.23774E-001,-4.54573E-006,0.00000E+000,-8.22900E-001,5.21960E-004,6,...........
363,363.991,-8.23874E-001,-4.55548E-006,0.00000E+000,-8.23050E-001,2.19600E-005,6,...........
364,364.991,-8.24074E-001,-4.56798E-006,0.00000E+000,-8.23250E-001,1.21960E-004,6,...........
365,365.991,-8.24274E-001,-4.57898E-006,0.00000E+000,-8.23400E-001,7.21960E-004,6,...........
366,366.991,-8.24374E-001,-4.59173E-006,0.00000E+000,-8.23550E-001,3.21960E-004,6,...........
367,367.991,-8.24674E-001,-4.60773E-006,0.00000E+000,-8.23750E-001,2.21960E-004,6,...........
368,368.991,-8.24774E-001,-4.61748E-006,0.00000E+000,-8.23900E-001,2.19600E-005,6,...........
369,369.991,-8.24874E-001,-4.62773E-006,0.00000E+000,-8.24050E-001,2.19600E-005,6,...........
370,370.991,-8.25074E-001,-4.64748E-006,0.00000E+000,-8.24250E-001,6.21960E-004,6,...........
371,371.991,-8.25274E-001,-4.65873E-006,0.00000E+000,-8.24400E-001,3.21960E-004,6,...........
372,372.991,-8.25374E-001,-4.66673E-006,0.00000E+000,-8.24550E-001,6.21960E-004,6,...........
373,373.991,-8.25574E-001,-4.68698E-006,0.00000E+000,-8.24750E-001,1.21960E-004,6,...........
374,374.991,-8.25774E-001,-4.69123E-006,0.00000E+000,-8.24900E-001,6.21960E-004,6,...........
375,375.991,-8.25874E-001,-4.70148E-006,0.00000E+000,-8.25050E-001,1.21960E-004,6,...........
376,376.991,-8.26074E-001,-4.72448E-006,0.00000E+000,-8.25250E-001,1.21960E-004,6,...........
377,377.991,-8.26274E-001,-4.72873E-006,0.00000E+000,-8.25400E-001,1.21960E-004,6,...........
378,378.991,-8.26474E-001,-4.74823E-006,0.00000E+000,-8.25600E-001,2.19600E-005,6,...........
379,379.991,-8.26574E-001,-4.76073E-006,0.00000E+000,-8.25750E-001,3.21960E-004,6,...........
380,380.99,-8.26674E-001,-4.77098E-006,0.00000E+000,-8.25900E-001,2.19600E-005,6,...........
381,381.99,-8.26974E-001,-4.78523E-006,0.00000E+000,-8.26100E-001,3.21960E-004,6,...........
382,382.99,-8.27074E-001,-4.79398E-006,0.00000E+000,-8.26250E-001,2.21960E-004,6,...........
383,383.99,-8.27274E-001,-4.80598E-006,0.00000E+000,-8.26400E-001,1.21960E-004,6,...........
384,384.99,-8.27474E-001,-4.82123E-006,0.00000E+000,-8.26600E-001,-7.80400E-005,6,...........
385,385.99,-8.27574E-001,-4.82748E-006,0.00000E+000,-8.26750E-001,2.21960E-004,6,...........
386,386.99,-8.27774E-001,-4.84098E-006,0.00000E+000,-8.26900E-001,1.21960E-004,6,...........
387,387.99,-8.27974E-001,-4.85673E-006,0.00000E+000,-8.27100E-001,6.21960E-004,6,...........
388,388.99,-8.28074E-001,-4.86723E-006,0.00000E+000,-8.27250E-001,2.19600E-005,6,...........
389,389.99,-8.28274E-001,-4.87448E-006,0.00000E+000,-8.27400E-001,1.21960E-004,6,...........
390,390.99,-8.28374E-001,-4.89648E-006,0.00000E+000,-8.27600E-001,-7.80400E-005,6,...........
391,391.99,-8.28574E-001,-4.90448E-006,0.00000E+000,-8.27750E-001,2.19600E-005,6,...........
392,392.99,-8.28774E-001,-4.90998E-006,0.00000E+000,-8.27900E-001,5.21960E-004,6,...........
393,393.99,-8.28974E-001,-4.92973E-006,0.00000E+000,-8.28100E-001,4.21960E-004,6,...........
394,394.99,-8.29074E-001,-4.94023E-006,0.00000E+000,-8.28250E-001,-7.80400E-005,6,...........
395,395.99,-8.29274E-001,-4.95248E-006,0.00000E+000,-8.28400E-001,3.21960E-004,6,...........
396,396.99,-8.29474E-001,-4.97248E-006,0.00000E+000,-8.28600E-001,2.21960E-004,6,...........
397,397.99,-8.29574E-001,-4.97498E-006,0.00000E+000,-8.28750E-001,2.19600E-005,6,...........
398,398.99,-8.29774E-001,-4.98798E-006,0.00000E+000,-8.28900E-001,2.19600E-005,6,...........
399,399.99,-8.29874E-001,-5.00523E-006,0.00000E+000,-8.29100E-001,1.21960E-004,6,...........
400,400.99,-8.30174E-001,-5.01548E-006,0.00000E+000,-8.29250E-001,3.21960E-004,6,...........
401,401.99,-8.30274E-001,-5.02273E-006,0.00000E+000,-8.29400E-001,1.21960E-004,6,...........
402,402.99,-8.30474E-001,-5.03598E-006,0.00000E+000,-8.29600E-001,4.21960E-004,6,...........
403,403.99,-8.30574E-001,-5.04548E-006,0.00000E+000,-8.29750E-001,5.21960E-004,6,...........
404,404.99,-8.30874E-001,-5.05673E-006,0.00000E+000,-8.29900E-001,2.21960E-004,6,...........
405,405.99,-8.30974E-001,-5.07348E-006,0.00000E+000,-8.30100E-001,1.21960E-004,6,...........
406,406.99,-8.31074E-001,-5.08148E-006,0.00000E+000,-8.30250E-001,1.21960E-004,6,...........
407,407.99,-8.31174E-001,-5.09248E-006,0.00000E+000,-8.30400E-001,1.21960E-004,6,...........
408,408.99,-8.31474E-001,-5.11173E-006,0.00000E+000,-8.30600E-001,1.21960E-004,6,...........
409,409.99,-8.31574E-001,-5.11923E-006,0.00000E+000,-8.30750E-001,5.21960E-004,6,...........
410,410.99,-8.31774E-001,-5.13298E-006,0.00000E+000,-8.30900E-001,5.21960E-004,6,...........
411,411.99,-8.31974E-001,-5.14698E-006,0.00000E+000,-8.31100E-001,1.21960E-004,6,...........
412,412.99,-8.31974E-001,-5.15698E-006,0.00000E+000,-8.31250E-001,2.19600E-005,6,...........
413,413.99,-8.32174E-001,-5.16798E-006,0.00000E+000,-8.31400E-001,5.21960E-004,6,...........
414,414.99,-8.32374E-001,-5.18148E-006,0.00000E+000,-8.31600E-001,-7.80400E-005,6,...........
415,415.99,-8.32574E-001,-5.18898E-006,0.00000E+000,-8.31750E-001,-7.80400E-005,6,...........
416,416.99,-8.32674E-001,-5.19898E-006,0.00000E+000,-8.31900E-001,2.19600E-005,6,...........
417,417.99,-8.32874E-001,-5.21748E-006,0.00000E+000,-8.32100E-001,-1.78040E-004,6,...........
418,418.99,-8.33174E-001,-5.23148E-006,0.00000E+000,-8.32250E-001,1.21960E-004,6,...........
419,419.99,-8.33174E-001,-5.23573E-006,0.00000E+000,-8.32400E-001,2.21960E-004,6,...........
420,420.989,-8.33474E-001,-5.24823E-006,0.00000E+000,-8.32600E-001,2.21960E-004,6,...........
421,421.989,-8.33574E-001,-5.26023E-006,0.00000E+000,-8.32750E-001,1.21960E-004,6,...........
422,422.989,-8.33674E-001,-5.27098E-006,0.00000E+000,-8.32900E-001,2.19600E-005,6,...........
423,423.989,-8.33974E-001,-5.28748E-006,0.00000E+000,-8.33100E-001,3.21960E-004,6,...........
424,424.989,-8.34074E-001,-5.29523E-006,0.00000E+000,-8.33250E-001,2.19600E-005,6,...........
425,425.989,-8.34274E-001,-5.30348E-006,0.00000E+000,-8.33400E-001,2.21960E-004,6,...........
426,426.989,-8.34474E-001,-5.32123E-006,0.00000E+000,-8.33600E-001,2.19600E-005,6,...........
427,427.989,-8.34574E-001,-5.33173E-006,0.00000E+000,-8.33750E-001,4.21960E-004,6,...........
428,428.989,-8.34874E-001,-5.34698E-006,0.00000E+000,-8.33950E-001,4.21960E-004,6,...........
429,429.989,-8.34874E-001,-5.35473E-006,0.00000E+000,-8.34100E-001,4.21960E-004,6,...........
430,430.989,-8.35074E-001,-5.36323E-006,0.00000E+000,-8.34250E-001,3.21960E-004,6,...........
431,431.989,-8.35274E-001,-5.38298E-006,0.00000E+000,-8.34450E-001,1.21960E-004,6,...........
432,432.989,-8.35374E-001,-5.38998E-006,0.00000E+000,-8.34600E-001,-7.80400E-005,6,...........
433,433.989,-8.35574E-001,-5.39973E-006,0.00000E+000,-8.34750E-001,-7.80400E-005,6,...........
434,434.989,-8.35874E-001,-5.41548E-006,0.00000E+000,-8.34950E-001,6.21960E-004,6,...........
435,435.989,-8.35874E-001,-5.42373E-006,0.00000E+000,-8.35100E-001,-7.80400E-005,6,...........
436,436.989,-8.36074E-001,-5.42948E-006,0.00000E+000,-8.35250E-001,4.21960E-004,6,...........
437,437.989,-8.36174E-001,-5.44748E-006,0.00000E+000,-8.35450E-001,2.19600E-005,6,...........
438,438.989,-8.36474E-001,-5.45898E-006,0.00000E+000,-8.35600E-001,2.19600E-005,6,...........
439,439.989,-8.36474E-001,-5.46723E-006,0.00000E+000,-8.35750E-001,1.21960E-004,6,...........
440,440.989,-8.36674E-001,-5.48348E-006,0.00000E+000,-8.35950E-001,-7.80400E-005,6,...........
441,441.989,-8.36874E-001,-5.49098E-006,0.00000E+000,-8.36100E-001,-7.80400E-005,6,...........
442,442.989,-8.36974E-001,-5.49798E-006,0.00000E+000,-8.36250E-001,3.21960E-004,6,...........
443,443.989,-8.37274E-001,-5.51498E-006,0.00000E+000,-8.36450E-001,4.21960E-004,6,...........
444,444.989,-8.37274E-001,-5.52548E-006,0.00000E+000,-8.36600E-001,2.19600E-005,6,...........
445,445.989,-8.37574E-001,-5.53673E-006,0.00000E+000,-8.36750E-001,1.21960E-004,6,...........
446,446.989,-8.37874E-001,-5.55223E-006,0.00000E+000,-8.36950E-001,2.19600E-005,6,...........
447,447.989,-8.37974E-001,-5.56073E-006,0.00000E+000,-8.37100E-001,4.21960E-004,6,...........
448,448.989,-8.38074E-001,-5.57248E-006,0.00000E+000,-8.37250E-001,4.21960E-004,6,...........
449,449.989,-8.38274E-001,-5.58398E-006,0.00000E+000,-8.37450E-001,5.21960E-004,6,...........
450,450.989,-8.38474E-001,-5.59548E-006,0.00000E+000,-8.37600E-001,-1.78040E-004,6,...........
451,451.989,-8.38574E-001,-5.60298E-006,0.00000E+000,-8.37750E-001,1.21960E-004,6,...........
452,452.989,-8.38774E-001,-5.61673E-006,0.00000E+000,-8.37950E-001,1.21960E-004,6,...........
453,453.989,-8.39074E-001,-5.63223E-006,0.00000E+000,-8.38100E-001,1.21960E-004,6,...........
454,454.989,-8.38974E-001,-5.63723E-006,0.00000E+000,-8.38250E-001,2.19600E-005,6,...........
455,455.989,-8.39174E-001,-5.65573E-006,0.00000E+000,-8.38450E-001,2.19600E-005,6,...........
456,456.989,-8.39374E-001,-5.66573E-006,0.00000E+000,-8.38600E-001,1.21960E-004,6,...........
457,457.989,-8.39574E-001,-5.67098E-006,0.00000E+000,-8.38750E-001,2.19600E-005,6,...........
458,458.989,-8.39874E-001,-5.68898E-006,0.00000E+000,-8.38950E-001,4.21960E-004,6,...........
459,459.989,-8.39874E-001,-5.69348E-006,0.00000E+000,-8.39100E-001,2.19600E-005,6,...........
460,460.988,-8.40074E-001,-5.70648E-006,0.00000E+000,-8.39250E-001,2.19600E-005,6,...........
461,461.988,-8.40274E-001,-5.72323E-006,0.00000E+000,-8.39450E-001,4.21960E-004,6,...........
462,462.988,-8.40374E-001,-5.73098E-006,0.00000E+000,-8.39600E-001,2.21960E-004,6,...........
463,463.988,-8.40574E-001,-5.73798E-006,0.00000E+000,-8.39750E-001,1.21960E-004,6,...........
464,464.988,-8.40774E-001,-5.75473E-006,0.00000E+000,-8.39950E-001,1.21960E-004,6,...........
465,465.988,-8.40974E-001,-5.76573E-006,0.00000E+000,-8.40100E-001,5.21960E-004,6,...........
466,466.988,-8.41074E-001,-5.76973E-006,0.00000E+000,-8.40250E-001,2.21960E-004,6,...........
467,467.988,-8.41274E-001,-5.79223E-006,0.00000E+000,-8.40450E-001,6.21960E-004,6,...........
468,468.988,-8.41374E-001,-5.79698E-006,0.00000E+000,-8.40600E-001,2.19600E-005,6,...........
469,469.988,-8.41574E-001,-5.80398E-006,0.00000E+000,-8.40750E-001,5.21960E-004,6,...........
470,470.988,-8.41774E-001,-5.82748E-006,0.00000E+000,-8.40950E-001,5.21960E-004,6,...........
471,471.988,-8.41874E-001,-5.83248E-006,0.00000E+000,-8.41100E-001,2.21960E-004,6,...........
472,472.988,-8.41974E-001,-5.84248E-006,0.00000E+000,-8.41250E-001,1.21960E-004,6,...........
473,473.988,-8.42274E-001,-5.85998E-006,0.00000E+000,-8.41450E-001,3.21960E-004,6,...........
474,474.988,-8.42474E-001,-5.86523E-006,0.00000E+000,-8.41600E-001,2.19600E-005,6,...........
475,475.988,-8.42574E-001,-5.87848E-006,0.00000E+000,-8.41800E-001,-1.78040E-004,6,...........
476,476.988,-8.42774E-001,-5.88623E-006,0.00000E+000,-8.41950E-001,1.21960E-004,6,...........
477,477.988,-8.42974E-001,-5.89773E-006,0.00000E+000,-8.42100E-001,2.19600E-005,6,...........
478,478.988,-8.43074E-001,-5.91873E-006,0.00000E+000,-8.42300E-001,1.21960E-004,6,...........
479,479.988,-8.43174E-001,-5.92798E-006,0.00000E+000,-8.42450E-001,1.21960E-004,6,...........
480,480.988,-8.43474E-001,-5.93748E-006,0.00000E+000,-8.42600E-001,6.21960E-004,6,...........
481,481.988,-8.43574E-001,-5.95223E-006,0.00000E+000,-8.42800E-001,2.21960E-004,6,...........
